상품 분류,카테고리,아이템,기장,색상,세부 색상,제품 링크,소매 기장,이미지 경로
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[167.44079668049625, 155.78781742738778, 148.16385062240516]",https://a-bly.com/app/goods/1618806,상세페이지 참조,./images/ably/Leggings/Leggings_158.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[218.40718580612025, 224.0379728088576, 226.02899795622565]",https://a-bly.com/app/goods/4021682,상세페이지 참조,./images/ably/Leggings/Leggings_159.jpg
의류,트레이닝,레깅스,상세페이지 참조,검정,"[22.14614138139521, 25.4866653163094, 26.269158058199025]",https://a-bly.com/app/goods/987415,상세페이지 참조,./images/ably/Leggings/Leggings_160.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[35.87361983004227, 78.23542116630199, 55.80739185723748]",https://a-bly.com/app/goods/3997637,상세페이지 참조,./images/ably/Leggings/Leggings_161.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[237.75051095310943, 237.43348973776372, 237.26909237456837]",https://a-bly.com/app/goods/3393407,상세페이지 참조,./images/ably/Leggings/Leggings_162.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[53.041128893479865, 27.672065909488765, 71.70532180347449]",https://a-bly.com/app/goods/632235,상세페이지 참조,./images/ably/Leggings/Leggings_163.jpg
의류,트레이닝,레깅스,90,"블랙, 베이지, 코코아, 차콜, 네이비","[144.40929752066103, 133.85557851239648, 122.98458677685896]",https://a-bly.com/app/goods/3312107,28,./images/ably/Leggings/Leggings_164.jpg
의류,트레이닝,레깅스,상세페이지 참조,"올블랙, 아이보리/블랙, 아이보리/그레이","[148.5834416991768, 136.88266479944113, 126.88579907305541]",https://a-bly.com/app/goods/4176307,상세페이지 참조,./images/ably/Leggings/Leggings_165.jpg
의류,트레이닝,레깅스,89,"블랙, 아이보리(품절), 그레이, 핑크","[161.09677793679685, 142.99504893049027, 134.21643522995427]",https://a-bly.com/app/goods/1770793,25,./images/ably/Leggings/Leggings_166.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[177.92325418994275, 158.05044227187895, 152.01438547485975]",https://a-bly.com/app/goods/2722556,상세페이지 참조,./images/ably/Leggings/Leggings_167.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[137.909047222402, 123.65768565387266, 114.27478054718891]",https://a-bly.com/app/goods/1422573,상세페이지 참조,./images/ably/Leggings/Leggings_168.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[199.99080514737872, 183.47574123989241, 171.57197200243382]",https://a-bly.com/app/goods/1913045,상세페이지 참조,./images/ably/Leggings/Leggings_169.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[26.374448036614368, 25.968400094635427, 28.88416653523609]",https://a-bly.com/app/goods/1788058,상세페이지 참조,./images/ably/Leggings/Leggings_170.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[175.0732936024535, 205.13824042672206, 212.09851503078107]",https://a-bly.com/app/goods/3418479,상세페이지 참조,./images/ably/Leggings/Leggings_171.jpg
의류,트레이닝,레깅스,89,화이트 라이트그레이 네이비 코랄 스카이블루 다크그레이 블랙,"[44.84501527883869, 50.06644385025332, 60.24717341482888]",https://a-bly.com/app/goods/886294,29,./images/ably/Leggings/Leggings_172.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[110.38617546086927, 117.07010356864896, 100.32063006664262]",https://a-bly.com/app/goods/2724359,상세페이지 참조,./images/ably/Leggings/Leggings_173.jpg
의류,트레이닝,레깅스,상세페이지 참조,"그레이,다크그레이,블랙","[229.13021761798137, 229.37593757359286, 233.31423430088793]",https://a-bly.com/app/goods/1449421,상세페이지 참조,./images/ably/Leggings/Leggings_174.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[165.76020727748886, 185.16439838277947, 202.90456124366472]",https://a-bly.com/app/goods/4302542,상세페이지 참조,./images/ably/Leggings/Leggings_175.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[165.70618169683803, 155.65208976391077, 145.28052056394571]",https://a-bly.com/app/goods/2168342,상세페이지 참조,./images/ably/Leggings/Leggings_176.jpg
의류,트레이닝,레깅스,상세페이지 참조,"블랙,카키,그레이","[57.34194297971848, 48.66735186342959, 50.58629010635414]",https://a-bly.com/app/goods/916396,상세페이지 참조,./images/ably/Leggings/Leggings_177.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[46.78264547437277, 41.66241485241197, 34.357174658291775]",https://a-bly.com/app/goods/3853268,상세페이지 참조,./images/ably/Leggings/Leggings_178.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[197.54046930793993, 178.32991838122388, 168.7108059853731]",https://a-bly.com/app/goods/3793345,상세페이지 참조,./images/ably/Leggings/Leggings_179.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[19.62147955514361, 19.591822054996015, 26.153488629449747]",https://a-bly.com/app/goods/3965206,상세페이지 참조,./images/ably/Leggings/Leggings_180.jpg
의류,트레이닝,레깅스,상세페이지 참조,"블랙,그레이,블루,퍼플,핑크,청록","[111.16542141827506, 100.05211692226733, 98.77871280639872]",https://a-bly.com/app/goods/1406361,상세페이지 참조,./images/ably/Leggings/Leggings_181.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[177.79632760719508, 172.0683416745563, 167.01437170296003]",https://a-bly.com/app/goods/1130560,상세페이지 참조,./images/ably/Leggings/Leggings_182.jpg
의류,트레이닝,레깅스,92,"블랙,네이비","[175.7808708217362, 173.3433562124108, 169.3595486516921]",https://a-bly.com/app/goods/1722986,26,./images/ably/Leggings/Leggings_183.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[38.8119721440224, 39.9792561861124, 45.293715471073085]",https://a-bly.com/app/goods/3640105,상세페이지 참조,./images/ably/Leggings/Leggings_184.jpg
의류,트레이닝,레깅스,상세페이지 참조,"블랙,화이트,차콜","[18.479609433249237, 19.120292692026, 20.366237882163745]",https://a-bly.com/app/goods/2258111,상세페이지 참조,./images/ably/Leggings/Leggings_185.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[142.53414050696608, 127.09979855632344, 82.91690448211864]",https://a-bly.com/app/goods/1970923,상세페이지 참조,./images/ably/Leggings/Leggings_186.jpg
의류,트레이닝,레깅스,상세페이지 참조,블랙/그레이,"[175.38456315952828, 175.40221523898143, 178.41684124767258]",https://a-bly.com/app/goods/1387046,상세페이지 참조,./images/ably/Leggings/Leggings_187.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[214.81460613284224, 199.90470256796857, 202.83985263841328]",https://a-bly.com/app/goods/1445202,상세페이지 참조,./images/ably/Leggings/Leggings_188.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[175.33011091889625, 167.67563854685997, 160.81583901495725]",https://a-bly.com/app/goods/653900,상세페이지 참조,./images/ably/Leggings/Leggings_189.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[53.528709055873875, 44.700813530289295, 42.22648255191764]",https://a-bly.com/app/goods/1788062,상세페이지 참조,./images/ably/Leggings/Leggings_190.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[62.7349530325877, 51.48675055086254, 46.12530441841672]",https://a-bly.com/app/goods/2590158,상세페이지 참조,./images/ably/Leggings/Leggings_191.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[71.72848533750636, 63.85703119089479, 58.85133261050551]",https://a-bly.com/app/goods/628508,상세페이지 참조,./images/ably/Leggings/Leggings_192.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[28.280911987794084, 36.707082267394256, 28.306112831583377]",https://a-bly.com/app/goods/3393403,상세페이지 참조,./images/ably/Leggings/Leggings_193.jpg
의류,트레이닝,레깅스,상세페이지 참조,블랙,"[8.465670569197073, 8.269365511880267, 12.002515195969465]",https://a-bly.com/app/goods/2009797,상세페이지 참조,./images/ably/Leggings/Leggings_194.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[216.93667773869714, 221.63910056012128, 224.03797056141232]",https://a-bly.com/app/goods/2633219,상세페이지 참조,./images/ably/Leggings/Leggings_195.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[174.51310014629613, 164.7965420933632, 154.15140311211698]",https://a-bly.com/app/goods/401098,상세페이지 참조,./images/ably/Leggings/Leggings_196.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[44.85873844382688, 47.93367098687537, 51.75036493122377]",https://a-bly.com/app/goods/1795164,상세페이지 참조,./images/ably/Leggings/Leggings_197.jpg
의류,트레이닝,레깅스,상세페이지 참조,상세페이지 참조,"[211.50962995359947, 198.8916884050166, 184.43288711164246]",https://a-bly.com/app/goods/2394571,상세페이지 참조,./images/ably/Leggings/Leggings_198.jpg
의류,트레이닝,레깅스,상세페이지 참조,"무발 : 네이비,브라운,블랙 / 유발 : 그린,브라운,블랙","[209.51530848599504, 204.15121078121138, 197.62423668140593]",https://a-bly.com/app/goods/3193315,상세페이지 참조,./images/ably/Leggings/Leggings_199.jpg
