상품 분류,카테고리,아이템,기장,색상,세부 색상,제품 링크,소매 기장,이미지 경로
의류,아우터,자켓,상세페이지 참조,상세페이지 참조,"[94.8479242427964, 91.28089229492757, 73.60649696141627]",https://a-bly.com/app/goods/4199836,상세페이지 참조,./images/ably/jacket/jacket_145.jpg
의류,아우터,자켓,45,상품 상세 참조,"[23.388148238753246, 20.63030006524272, 23.2794153620288]",https://a-bly.com/app/goods/3873544,22,./images/ably/jacket/jacket_146.jpg
의류,아우터,자켓,상세페이지 참조,상세페이지 참조,"[65.46507791016089, 77.15827681026039, 112.70276810266363]",https://a-bly.com/app/goods/4021811,상세페이지 참조,./images/ably/jacket/jacket_147.jpg
의류,아우터,자켓,상세페이지 참조,상세페이지 참조,"[165.55123850177353, 161.56042205254684, 158.94734864426243]",https://a-bly.com/app/goods/4011856,상세페이지 참조,./images/ably/jacket/jacket_148.jpg
의류,아우터,자켓,77,"베이지, 그레이, 블랙","[26.764332090082135, 25.621195376884586, 28.624280517561047]",https://a-bly.com/app/goods/4156720,28,./images/ably/jacket/jacket_149.jpg
의류,아우터,자켓,상세페이지 참조,상세페이지 참조,"[147.86730559868883, 140.46886544948035, 115.57453909442893]",https://a-bly.com/app/goods/557231,상세페이지 참조,./images/ably/jacket/jacket_150.jpg
의류,아우터,자켓,45,상세페이지 참조,"[46.07395815017165, 43.72365043080899, 36.261543871988664]",https://a-bly.com/app/goods/4335369,19,./images/ably/jacket/jacket_151.jpg
의류,아우터,자켓,상세페이지 참조,원컬러,"[121.47373785825583, 108.51660870607832, 91.49358436263196]",https://a-bly.com/app/goods/2436154,상세페이지 참조,./images/ably/jacket/jacket_152.jpg
의류,아우터,자켓,44,"블랙, 아이보리, 카키","[138.17432506135933, 116.84605944914338, 93.64664575947822]",https://a-bly.com/app/goods/3788758,46,./images/ably/jacket/jacket_153.jpg
의류,아우터,자켓,상세페이지 참조,"블랙,카키그레이,화이트,다크그레이,베이지","[234.46768388406082, 232.46680323161297, 227.04518129954226]",https://a-bly.com/app/goods/2424196,상세페이지 참조,./images/ably/jacket/jacket_154.jpg
의류,아우터,자켓,51,"네이비, 화이트, 베이지","[207.24010825758705, 189.3309504898022, 162.24825699408592]",https://a-bly.com/app/goods/4302769,24,./images/ably/jacket/jacket_155.jpg
의류,아우터,자켓,상세페이지 참조,상세페이지 참조,"[217.82772735691088, 211.1256343767389, 204.84687905168312]",https://a-bly.com/app/goods/4132973,상세페이지 참조,./images/ably/jacket/jacket_156.jpg
의류,아우터,자켓,상세페이지 참조,상세페이지 참조,"[223.043993901843, 208.24663907973894, 209.8438632268842]",https://a-bly.com/app/goods/3968465,상세페이지 참조,./images/ably/jacket/jacket_157.jpg
의류,아우터,자켓,38,블랙,"[196.2129306318627, 191.6047194359747, 185.57963214197696]",https://a-bly.com/app/goods/4020472,58,./images/ably/jacket/jacket_158.jpg
의류,아우터,자켓,상세페이지 참조,상세페이지 참조,"[152.91214181641513, 145.01359883438866, 132.0691355026699]",https://a-bly.com/app/goods/4138343,상세페이지 참조,./images/ably/jacket/jacket_159.jpg
의류,아우터,자켓,상세페이지 참조,상세페이지 참조,"[216.12607168485903, 199.813045284582, 187.23274917852876]",https://a-bly.com/app/goods/4047750,상세페이지 참조,./images/ably/jacket/jacket_160.jpg
의류,아우터,자켓,상세페이지 참조,상세페이지 참조,"[134.36372712868814, 123.41011004275951, 114.2899311961452]",https://a-bly.com/app/goods/4258605,상세페이지 참조,./images/ably/jacket/jacket_161.jpg
의류,아우터,자켓,상세페이지 참조,상세페이지 참조,"[172.3777056434572, 163.77356293395573, 151.91353585932714]",https://a-bly.com/app/goods/4037864,상세페이지 참조,./images/ably/jacket/jacket_162.jpg
의류,아우터,자켓,상세페이지 참조,상세페이지 참조,"[107.2738499089857, 95.98949197418702, 88.1712311765715]",https://a-bly.com/app/goods/2846930,상세페이지 참조,./images/ably/jacket/jacket_163.jpg
의류,아우터,자켓,상세페이지 참조,2COLOR,"[27.83361389803879, 28.93237267974, 32.86474535946738]",https://a-bly.com/app/goods/4136573,상세페이지 참조,./images/ably/jacket/jacket_164.jpg
의류,아우터,자켓,상세페이지 참조,상세페이지 참조,"[177.6435101309843, 163.29555819329224, 151.43678807188647]",https://a-bly.com/app/goods/1280914,상세페이지 참조,./images/ably/jacket/jacket_165.jpg
의류,아우터,자켓,상세페이지 참조,상세페이지 참조,"[211.35767124061184, 206.1797673499322, 186.622423626412]",https://a-bly.com/app/goods/4322906,상세페이지 참조,./images/ably/jacket/jacket_166.jpg
의류,아우터,자켓,상세페이지 참조,상세페이지 참조,"[39.54751071059553, 39.229974885500894, 43.67656965577105]",https://a-bly.com/app/goods/4318848,상세페이지 참조,./images/ably/jacket/jacket_167.jpg
의류,아우터,자켓,상세페이지 참조,상세페이지 참조,"[57.805783035089576, 99.3712634381333, 94.46688909109055]",https://a-bly.com/app/goods/3660493,상세페이지 참조,./images/ably/jacket/jacket_168.jpg
의류,아우터,자켓,73,"블랙, 베이지, 코코아","[136.22681586978487, 130.8880366225827, 125.22703967446267]",https://a-bly.com/app/goods/3713234,64,./images/ably/jacket/jacket_169.jpg
의류,아우터,자켓,43,"블랙, 아이보리, 소라","[49.023042099277944, 37.627016183676304, 30.972918756262814]",https://a-bly.com/app/goods/4306262,22,./images/ably/jacket/jacket_170.jpg
의류,아우터,자켓,39.5,"민트, 아이보리","[109.67525274954727, 91.95378667154468, 73.29875388593881]",https://a-bly.com/app/goods/1213245,22.5,./images/ably/jacket/jacket_171.jpg
의류,아우터,자켓,상세페이지 참조,상세페이지 참조,"[166.75539388206468, 170.53835881313717, 166.68119409629307]",https://a-bly.com/app/goods/3960427,상세페이지 참조,./images/ably/jacket/jacket_172.jpg
의류,아우터,자켓,54,블랙,"[19.327490408783746, 19.194404021699157, 17.401067160561112]",https://a-bly.com/app/goods/3795983,62,./images/ably/jacket/jacket_173.jpg
의류,아우터,자켓,상세페이지 참조,상세페이지 참조,[],https://a-bly.com/app/goods/4303806,상세페이지 참조,./images/ably/jacket/jacket_174.jpg
의류,아우터,자켓,상세페이지 참조,상세페이지 참조,"[178.4522391863407, 160.54889604522472, 146.08921993373974]",https://a-bly.com/app/goods/4126405,상세페이지 참조,./images/ably/jacket/jacket_175.jpg
의류,아우터,자켓,상세페이지 참조,상세페이지 참조,"[163.68914938620483, 149.1377428983729, 142.35428074406502]",https://a-bly.com/app/goods/3636098,상세페이지 참조,./images/ably/jacket/jacket_176.jpg
의류,아우터,자켓,상세페이지 참조,상세페이지 참조,"[209.78790519674004, 200.83610253300247, 189.41022677754694]",https://a-bly.com/app/goods/4415137,상세페이지 참조,./images/ably/jacket/jacket_177.jpg
의류,아우터,자켓,상세페이지 참조,상세페이지 참조,"[131.48130027846298, 89.90978883044549, 68.30662128713112]",https://a-bly.com/app/goods/4062129,상세페이지 참조,./images/ably/jacket/jacket_178.jpg
의류,아우터,자켓,상세페이지 참조,상세페이지 참조,"[117.21021943725471, 112.06633924467232, 104.82055500447683]",https://a-bly.com/app/goods/4121836,상세페이지 참조,./images/ably/jacket/jacket_179.jpg
의류,아우터,자켓,상세페이지 참조,상세페이지 참조,"[167.27606976492106, 156.40849312100752, 149.66252843679018]",https://a-bly.com/app/goods/4115413,상세페이지 참조,./images/ably/jacket/jacket_180.jpg
의류,아우터,자켓,상세페이지 참조,상세페이지 참조,"[38.99121442753193, 42.5131535407032, 47.382313037723065]",https://a-bly.com/app/goods/4000456,상세페이지 참조,./images/ably/jacket/jacket_181.jpg
의류,아우터,자켓,상세페이지 참조,상세페이지 참조,"[58.33681343621376, 47.83010180922028, 44.27350150227842]",https://a-bly.com/app/goods/4436080,상세페이지 참조,./images/ably/jacket/jacket_182.jpg
의류,아우터,자켓,상세페이지 참조,상세페이지 참조,"[118.18766156640771, 111.36730594564207, 104.21473485642606]",https://a-bly.com/app/goods/4059966,상세페이지 참조,./images/ably/jacket/jacket_183.jpg
의류,아우터,자켓,상세페이지 참조,상세페이지 참조,"[56.55903499255762, 60.48496772888983, 47.19844436680103]",https://a-bly.com/app/goods/2328343,상세페이지 참조,./images/ably/jacket/jacket_184.jpg
의류,아우터,자켓,상세페이지 참조,상품 상세 참조,"[84.26760387222397, 55.61275233258334, 35.734447307188745]",https://a-bly.com/app/goods/4068598,상세페이지 참조,./images/ably/jacket/jacket_185.jpg
의류,아우터,자켓,상세페이지 참조,상세페이지 참조,[],https://a-bly.com/app/goods/3797416,상세페이지 참조,./images/ably/jacket/jacket_186.jpg
의류,아우터,자켓,상세페이지 참조,상세페이지 참조,"[55.86165042026161, 40.75501490373301, 35.81806708021598]",https://a-bly.com/app/goods/4158106,상세페이지 참조,./images/ably/jacket/jacket_187.jpg
의류,아우터,자켓,41,"오트밀, 블랙","[163.14712664672646, 139.11829037192643, 117.25674102148398]",https://a-bly.com/app/goods/4248984,25,./images/ably/jacket/jacket_188.jpg
의류,아우터,자켓,상세페이지 참조,상세페이지 참조,"[224.2592674057139, 218.6961991905638, 209.08691125578974]",https://a-bly.com/app/goods/4155254,상세페이지 참조,./images/ably/jacket/jacket_189.jpg
의류,아우터,자켓,67,상세페이지 참조,"[234.77496725466773, 228.60215693946307, 224.23195604470683]",https://a-bly.com/app/goods/226980,60,./images/ably/jacket/jacket_190.jpg
의류,아우터,자켓,상세페이지 참조,상세페이지 참조,"[216.56412199713873, 180.4881493730058, 161.87896743374102]",https://a-bly.com/app/goods/4174926,상세페이지 참조,./images/ably/jacket/jacket_191.jpg
의류,아우터,자켓,상세페이지 참조,상세페이지 참조,[],https://a-bly.com/app/goods/4128439,상세페이지 참조,./images/ably/jacket/jacket_192.jpg
의류,아우터,자켓,상세페이지 참조,상세페이지 참조,"[28.084461469785083, 34.846139541806224, 38.98503049688665]",https://a-bly.com/app/goods/3712806,상세페이지 참조,./images/ably/jacket/jacket_193.jpg
의류,아우터,자켓,상세페이지 참조,상세페이지 참조,"[22.672244440921602, 37.50139177732443, 65.63066709324445]",https://a-bly.com/app/goods/3660499,상세페이지 참조,./images/ably/jacket/jacket_194.jpg
의류,아우터,자켓,47,"아이보리, 베이지, 소라","[228.41042949159518, 226.76181874361708, 222.90975209753964]",https://a-bly.com/app/goods/4253158,29,./images/ably/jacket/jacket_195.jpg
의류,아우터,자켓,73,"베이지, 핑크, 카키","[196.42403922719168, 194.06016093206853, 191.0459117388179]",https://a-bly.com/app/goods/4021958,60.5,./images/ably/jacket/jacket_196.jpg
의류,아우터,자켓,52,상품 상세 참조,"[24.068663749579002, 23.191885193235194, 24.893822098465748]",https://a-bly.com/app/goods/4002525,24,./images/ably/jacket/jacket_197.jpg
의류,아우터,자켓,상세페이지 참조,상세페이지 참조,"[218.70682639284362, 215.40728275338117, 218.04327818977626]",https://a-bly.com/app/goods/4107043,상세페이지 참조,./images/ably/jacket/jacket_198.jpg
의류,아우터,자켓,상세페이지 참조,상세페이지 참조,"[119.01723301663588, 114.48880139233862, 108.5776199035668]",https://a-bly.com/app/goods/4387065,상세페이지 참조,./images/ably/jacket/jacket_199.jpg
