상품 분류,카테고리,아이템,세부 색상,제품 링크
의류,드레스,파티복,"[67.4756364359716, 60.97451770086856, 50.70331145585513]",https://cr.shopping.naver.com/adcr.nhn?x=pGHZdES83E8PX73ZFSHtS%2F%2F%2F%2Fw%3D%3DsdyOiDU4lSv5g3vnPfH14NuRdhf5SnDvgFolaiUelixzoJPOfs3Lolc6oTAXRZj9jlb7vMwbqmhKRpteS%2B7VZ3t%2FFnBcXKO9bmcSDuuxE1okYQA25X2y7C90he0HoRhFEYg8rt9GMcK%2BOSYYhXbQpkh4pza8ebIOIXPrPsGGS95ek6v2w9jBqMGR4TTsgYaQnei1E9pFEu0kEbGwysg1QEl5HXgNeRghnbvalH2Lu%2Fc1tVPYJ7PHnDwl6VyLuE%2FD3g0MT9c8WW7uCcypVu8gC1OikPYu2oaC69qq%2BYIJwyLCw6iu615a%2BbS0Xs6KqjVaw7o7bBwNPrTs31jKktIwfqMOmY27ZGze0Q%2BtXRlM4OxtarJoVrbEtunAYIkKGowOqrZPJROFuQfD3XtrDaaWqNCEhb%2B5%2BbgCLWD5ufmjwVaC0NY1ddGg9fdLpLfkftTfGoo6PSzImIcxk2VhG5ZUGd6AhfbmRc6T9Q91MqoVII6okA5c4qPyoEw8lLx%2Ffs3%2FhAnMxPrfWxFr%2FxNAdKra4RWupFtUFy%2BEun8vNZV0ea6vj3Edr3L%2FzXMzU8gWLN90IIfc8etqM1yaMYu7cVLkDnAiVI8hGoRHD44axtrYZczFPwCXFJiRdosf3os3K%2FWn1ThHzgX%2F0kjkyaTojE7kSE3DR0OAGvf03B3Y5djEwy%2FUDfkLIyuldBS3f8m8e6nLmzUhNzs2VE%2B%2Bisqs3JAEppg%3D%3D&nvMid=28763984600&catId=50000820
의류,드레스,파티복,"[115.15146731316828, 125.69965889549708, 142.98105601443115]",https://cr.shopping.naver.com/adcr.nhn?x=eNmjmIkXeZEjDfa9bp5C0v%2F%2F%2Fw%3D%3DssokVGYj2FErOu0bZyA%2BJyLZ01bnRih3nucs%2BJe0hF%2F19GnLEBN82ykznd584el4KHWk1%2FaZfJuIajLpx8LsjskmP0aAGk1ptJW01xgSZl2f300qMDLSzyNgMopaxjQ66zjzosCZIC7CEzmyQEWFqMWXIs5%2BIEntcFCR8c8kZR%2B254J8UO7LDGXdPU9Do8oyMfXaegTpguiTTOtvqbUl6Lct3TPy4Km5btAcADiOOMlO%2FMrDZQQHPt%2BCSas8sxyXWzCLIw%2FOjqTGgPaoXvKuHaTgMzbfVl7azD%2Fs6vLxyrvdtZQHDd8S50h6kXnFNugcObkORMgMx07JHY7NFMatuwEPg%2F6PYJW9LpCSumzPJoigK7CtQzZWLlur1%2FFge4%2BEphFCiEJ6hUezNht%2BQ21ygqEX2QfW8cdE4IInPWn0YIUSMIUcY2B03vx7ixQInoQsphklVAkCqtjCyPbU6fRWHjsb9fe38o2Eslxa66FmBFHbJdcP08nArfZbKmLE4FjCh8gabGdVzJcsI0HVpRJOAHS7u747ILNrwd9Qp2MXxVlrIcRdhA1FJkhFRgMtwBHL0LaPaFiZWn393dL4simMYVSH3PHrajNcmjGLu3FS5A5xKQcBpDL885vt%2FqEE%2FRTkNT8AlxSYkXaLH96LNyv1p9SjqqlsJ4TkVaZygzAzh%2BKMcazL4Yknfqe26gwp9R%2FLbA35CyMrpXQUt3%2FJvHupy5s1ITc7NlRPvorKrNyQBKaY%3D&nvMid=28834279475&catId=50000820
의류,드레스,파티복,"[185.7819472616626, 144.11301401438362, 122.7899225520941]",https://smartstore.naver.com/inflow/outlink/url?url=https%3A%2F%2Fsmartstore.naver.com%2Fannanrose&channelNo=500251590&tr=slsl
의류,드레스,파티복,"[11.84828467548698, 31.728769934125552, 59.0681450016217]",https://cr.shopping.naver.com/adcr.nhn?x=WCsHLokCfioijRJ%2Fhh7GIf%2F%2F%2Fw%3D%3Dsjajxx683Dn3jnAFcDZeAjr4Ap2Qrom2wbIsjeHxX0md9GnLEBN82ykznd584el4KHWk1%2FaZfJuIajLpx8LsjssuGpDaEr8wsqAlDtzXKkSH300qMDLSzyNgMopaxjQ66zjzosCZIC7CEzmyQEWFqMWXIs5%2BIEntcFCR8c8kZR%2B254J8UO7LDGXdPU9Do8oyMFForvn57lb4BIS9Ne9xrK%2FSyuTYf33yaDHHf%2F1TM4D2%2FMrDZQQHPt%2BCSas8sxyXWzCLIw%2FOjqTGgPaoXvKuHaTgMzbfVl7azD%2Fs6vLxyrvdtZQHDd8S50h6kXnFNugcObkORMgMx07JHY7NFMatuwEPg%2F6PYJW9LpCSumzPJoigK7CtQzZWLlur1%2FFge4%2BEpD7MVLFgfJyLb9jqIL7%2B4Wui7h8YkC9OLfK2SW5R%2F7COMIUcY2B03vx7ixQInoQspezLRDl2Qesk4gOP2XdrVzD6FURihOvVNK6%2BarovFEXamqKnXN0xxScRqHzIzfvy3Za%2FkTXe6hncHpovyBMXgWFSzd3cOkBnVK9gYKuOM%2F%2BTxdqCgEr%2FkzU8EotKDUfLKgUWjex5%2BZc9WwwrROywMIwC4DGvClRKcIroGiroVn%2BDtA2pF0Pjx%2FSFa5D3R6eUMxuJBSUHjmHO7a9bQHx0jJrwz9z2Nvv3kQj0iQnUiJQzTIvobvpwQwQ7D8SpDcAhyiJgfkacePvYgfCaqxJWeYx0cjwVm1BUYVknE7IEMpz4%3D&nvMid=19950046803&catId=50000820
의류,드레스,파티복,"[215.75391789861402, 212.8899498762731, 202.2350104688799]",https://cr.shopping.naver.com/adcr.nhn?x=fJiOatumh4nZ2Tq2y28QDP%2F%2F%2Fw%3D%3DsoedkQJrcPhpzMw5WGbj6gkzS%2Fn4l8l57Kg4eVFVYihPoJPOfs3Lolc6oTAXRZj9j3Ob87OB3qre8hT01GYshynzPfp8I5zLa7Kd1KIDo7TUYQA25X2y7C90he0HoRhFEYg8rt9GMcK%2BOSYYhXbQpkh4pza8ebIOIXPrPsGGS95ek6v2w9jBqMGR4TTsgYaQnf0kEHKLLooda2V%2BZbppRgHFFrxpyrlu3o9dFwKyrDT9tVPYJ7PHnDwl6VyLuE%2FD3g0MT9c8WW7uCcypVu8gC1OikPYu2oaC69qq%2BYIJwyLCw6iu615a%2BbS0Xs6KqjVaw7o7bBwNPrTs31jKktIwfqMOmY27ZGze0Q%2BtXRlM4OxtarJoVrbEtunAYIkKGowOqQeLNK%2Fn0I0Zy2qfq7FaOGiEhb%2B5%2BbgCLWD5ufmjwVaC0NY1ddGg9fdLpLfkftTfG25a8dj0onTppuybv85qLpqAhfbmRc6T9Q91MqoVII6ozeYsZbOm2teoj3ogFQm3JkxcWIGG74ak8bzJJZFho3MeB2rSB%2Fkjdau932O9yaaWkSb5hkoybfIj9U7%2Bkrg5%2BwqHIpG3NzSgNc9XIwhWkxPjRB4MkPnDZrzY%2FBdMy%2BdaAA6Ec8rs4wgyBqbj93v3sanrEwv7JYLq%2BoItiPygTXxGk4XMJtozo5T3u6g%2BJ%2BOsgvdj3rvMJxBAmtUBrZ5lHmXZW8vZAKHfCusHPANPc7McgIRCk8vtGb7Z%2FKGMSEdE%3D&nvMid=29952660298&catId=50000820
의류,드레스,파티복,"[245.64773487527566, 217.27128930517728, 204.92994361081716]",https://cr.shopping.naver.com/adcr.nhn?x=TW49CQ4h0w1en00j5rr1mf%2F%2F%2Fw%3D%3Dszsx%2B7bo4XaFixCKyDUq%2F1gx%2FfDfCCOWaHNUJuVuUHEBfu6UgOEAR45lpRCw4RaS4JD824S9XH39YKkYE3uXYFDYOxWkvSNxTN3dcPuBXsi1nSD%2B8YqZ3sRJnRZZXUh7OqaFQ7XiYgrsrHTaLVnactqct8KExP6FQD0Axz9cZoTNVXemfpmeX70wC2wQT5nyixFNNItSbpRnBkq1d8Pz1j5bVTeXcDdW8jt%2BDMeNzoVuJo21Jz1l80kbiXqqDHQVXZ5yK8FwaSgGKWzzAsJ%2BYhT73%2FfRaXeDfqlz7TFDwDKg533rCvIYZQAKy1PxbV9TYzNaXEJNDqzR62lnx3aw6AKsJF1TG8DXvuOXRWh2aiSE1QmeK3ZPITzKHcbEnR%2BI8adnDfiPLhdiHpEbKy7qme9rN6fTF12F3NNuY4s%2FnKFhXfqiCwBtPYYwEdSt6i2JAqm8lY7FJGI%2BEjaWRgodgWcTLuQsXVTD4od17p0%2FN1yOw8593OR%2Br4qxUoJ1uSinaD%2FEq8dYSNWwIJwSJMAD52t%2BG2k7kYGpt4iBkpICcF1cNO4wxy4UUwNv2UDTmmx3e0Ldy8FZAgMtw7LAolfvyxLsD%2FS9I%2B2LxwdjijZ9qy3BTSfT3ZXEg84JK63QGl10YRRP1t2QVasNCGOY2mar0UXs3T4qzSBIVN2HAysFdoOR0VvBUM%2FYDjRff68Nhem%2BeXBp%2BEOSb9QFlLH3l%2BH1kjIKoDr6us%2BRKRCOTdsWr9TI%3D&nvMid=32696436039&catId=50000820
의류,드레스,파티복,"[102.19222326748198, 93.58381489943069, 81.00792904179498]",https://cr.shopping.naver.com/adcr.nhn?x=O1i%2BKpDHj6xt37z3TizoWP%2F%2F%2Fw%3D%3Ds0pYK3jun%2FUpOMuLsxzx%2B2yPmrqIXhb1gbIQbQRB2TZx9GnLEBN82ykznd584el4KHWk1%2FaZfJuIajLpx8LsjsmoJvxxsQIEX%2FO00CPM5gfL300qMDLSzyNgMopaxjQ66zjzosCZIC7CEzmyQEWFqMWXIs5%2BIEntcFCR8c8kZR%2B254J8UO7LDGXdPU9Do8oyM1yDETuGEYZsIxugs%2BT3j3YNUb9%2BH8c%2BJiYsuUXWfdDi%2FMrDZQQHPt%2BCSas8sxyXWzCLIw%2FOjqTGgPaoXvKuHaTgMzbfVl7azD%2Fs6vLxyrvdtZQHDd8S50h6kXnFNugcObkORMgMx07JHY7NFMatuwEPg%2F6PYJW9LpCSumzPJoigK7CtQzZWLlur1%2FFge4%2BEpr2gDqcCdK92IOLzSmREZiS543VHkUNzh6A2Dqyhz99%2BMIUcY2B03vx7ixQInoQspJmJ3AXS%2FFCOLkxOU7k%2FL5AZUmNA4gxLTebXdgCfMUNC%2FGFy%2Fl37lVLyo4l4Kz9H9MuYJ0cWrKteQGLl%2Bv2L%2FhkTUR5Aq%2BlUReXIk8362lDpwZplxlr8%2FmNOXg%2BvTQg7%2FiosXLThs0oSI11LRsN%2FPaSCGNrEx6SSnx5hW0qBZfSzDmBqa%2FzDzhgxumXuOeyCbDWrhHEcp0p%2F%2FKKziu53PdI7riIJZVxV7wWAxrTcBnIb8K3eS8zsPzzjcopZXXRd2V3OdHgSE8LoEjTx9zpNPbFaRsOtQUnaEEbxBoHxZXOc%3D&nvMid=28645845846&catId=50000820
의류,드레스,파티복,"[95.29643599957623, 111.59935840941968, 113.69432791624138]",https://cr.shopping.naver.com/adcr.nhn?x=4%2Biy3lS2sY%2BirGpJsUd%2FEP%2F%2F%2Fw%3D%3DsHyNHjurHjcO07BXyPpzgLjDTOMWqNNIUEczy3cUbZ1h9GnLEBN82ykznd584el4KjdyF0ZmLNO05Yi%2FqVcFygX4GRl9VwCCKsZw7%2BH8L%2Bev300qMDLSzyNgMopaxjQ66zjzosCZIC7CEzmyQEWFqMWXIs5%2BIEntcFCR8c8kZR%2B254J8UO7LDGXdPU9Do8oyMhEJ3utuOlBe3uNnNSUCxc%2B9OVorHjSYaHYPJokIe%2FOK%2FMrDZQQHPt%2BCSas8sxyXWzCLIw%2FOjqTGgPaoXvKuHaTgMzbfVl7azD%2Fs6vLxyrvdtZQHDd8S50h6kXnFNugcObkORMgMx07JHY7NFMatuwEPg%2F6PYJW9LpCSumzPJoigK7CtQzZWLlur1%2FFge4%2BEpJRclbjim2PbKaVwIJdQ9GP0PqpzS9bsPbua3QvdT2KOMIUcY2B03vx7ixQInoQspL5fh0yW3C7VFZFTRDoOs%2Fm4Jfup8rDe4spUk8vsQQKGKEGErGPe0CtfK65uDjV05uq%2BuXPeSRm9qLilG8nZj%2FOXNBsJFBNd0MKW862FDM9WW24T0EYQ0Y8sm%2FE8pVSKi%2BHEdsu%2BCC7X86LRwZMh6eVxnymBMau7huBRiFGHDzbFuYhUFhHSHduk0lcYXnIlQef%2BQCGPooRZoLiqmIWYndzqM68NBfsyFNcY9aX6KBhmQ3PAaW6gnTjuo230CcISMqghAkZ1rAdleQ6GAgSh2XIKoDr6us%2BRKRCOTdsWr9TI%3D&nvMid=29039146144&catId=50000820
의류,드레스,파티복,"[113.24680309077281, 94.26037191135492, 92.42489598369633]",https://cr.shopping.naver.com/adcr.nhn?x=6WSKmFJ4RLnc0jGFPUrxGP%2F%2F%2Fw%3D%3DsUCjF%2B2vomdSf0r349hlWk7757ZspgyAC%2FYzcsB37RAt9GnLEBN82ykznd584el4KOC6A5LfJ3ErwXn9lULn5xjSZvqcrnUva7%2BvMOvp4PXT300qMDLSzyNgMopaxjQ66zjzosCZIC7CEzmyQEWFqMWXIs5%2BIEntcFCR8c8kZR%2B254J8UO7LDGXdPU9Do8oyMUfAYKGZTipOS8iiisizeWcoO6HZkpxR4lRbJutM6U26%2FMrDZQQHPt%2BCSas8sxyXWzCLIw%2FOjqTGgPaoXvKuHaTgMzbfVl7azD%2Fs6vLxyrvdtZQHDd8S50h6kXnFNugcObkORMgMx07JHY7NFMatuwEPg%2F6PYJW9LpCSumzPJoigK7CtQzZWLlur1%2FFge4%2BEpDrvxu4HmyFuozIaiuqudeYBT79d1OYNkUamrXzS%2BRtyMIUcY2B03vx7ixQInoQspmSxoQ8WhbQGdJv9Gwo%2FVNz6FURihOvVNK6%2BarovFEXavMc3EI%2B5T%2FYAjTyoKErzwe1yV%2F5LDQ%2FAXu7BRC5IK2QHSDjzl0c4bxTUmRPK%2BVsKhXt4%2F9DwpJ8Gj%2BQouJ8OPjjCvT557LO6lNg3febEcXGDL6k69a4f3xq6Ar6jqN0FFhk%2F1rwkRsR2W1bQ2iQvsTTkRAuWGpSHISCtLgDj88xGk4XMJtozo5T3u6g%2BJ%2BOtXNwWK7%2F%2FF8XvFGwJa5M7qfVEW%2FoUV5k5TNlY95CFZDscgIRCk8vtGb7Z%2FKGMSEdE%3D&nvMid=28620868623&catId=50000820
의류,드레스,파티복,"[171.12598594460516, 158.5835469202139, 146.05521289789155]",https://cr.shopping.naver.com/adcr.nhn?x=iYssYj6E98%2FqpbLKhsXKsf%2F%2F%2Fw%3D%3DsHLUiqBgkD0486Lv%2F2i28MY2U93rUZoWFKNDzZuoUNmPoJPOfs3Lolc6oTAXRZj9j8qF7USF%2FXBLav5%2BQDxd0VgEpszuzPvqJU7HOsdHGI5gYQA25X2y7C90he0HoRhFEYg8rt9GMcK%2BOSYYhXbQpkh4pza8ebIOIXPrPsGGS95ek6v2w9jBqMGR4TTsgYaQnnC5qEA71dZFWoeHVPCc3nzhqeBAgNeLkIPMIqx4OeQJtVPYJ7PHnDwl6VyLuE%2FD3g0MT9c8WW7uCcypVu8gC1OikPYu2oaC69qq%2BYIJwyLCw6iu615a%2BbS0Xs6KqjVaw7o7bBwNPrTs31jKktIwfqMOmY27ZGze0Q%2BtXRlM4OxtarJoVrbEtunAYIkKGowOqsOvSPa6dwDhFYPY7wpeEbiEhb%2B5%2BbgCLWD5ufmjwVaC0NY1ddGg9fdLpLfkftTfG7eMKAXWdosQvHl4o7MtPnaAhfbmRc6T9Q91MqoVII6oAwwPll8vleajlSrlww3TWRggDwuDiPCXidD44gJ3CGOxuOR0ivNO%2FVUZoNBoq6IsuLaJN35pmm6jKnyZmcQkhmUTgXqUv8KVFlTdm%2Bj7%2FdRzmXno0iMBN8G7S%2BOy2J2DUWZDNxcp2fJySd%2F4kqvyqnlKZlkY0EcdAL0xPIHjHdcwR0R%2B7XG9sLh5vvFWwIGm7lgdmhUwdV1Uh4%2B4XzPd28QK8L%2FCI9rFrOqc0BbYZ0UHQIiXcF4qwUXZ2sX76wW8%3D&nvMid=29471027611&catId=50000820
